Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Hour,FTR_numeric,Year,Month,Day,HomeTeam_enc,AwayTeam_enc,DayOfWeek_Num,FTR_category,Result,Season,Team_Home,Overall Rating_Home,Attack_Home,Midfield_Home,Defence_Home,Num of Players_Home,Build-up Style_Home,Team_Away,Overall Rating_Away,Attack_Away,Midfield_Away,Defence_Away,Num of Players_Away,Build-up Style_Away,HomeTeam_Advantage,HomeTeam_Form,AwayTeam_Form
B1,2021-02-07,Beerschot VA,Antwerp,1,2,A,6.0,11.0,3.0,2.0,8.0,16.0,5.0,7.0,4.0,3.0,0.0,0.0,3.4,3.25,2.2,12,2,2021,2,7,2,1,1,Away Win,Away Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Antwerp,72.0,73.0,72.0,70.0,28.0,Long Ball,20.0,46.666666666666664,80.0
B1,2021-02-07,Charleroi,Waregem,1,1,D,9.0,20.0,8.0,5.0,16.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,1.75,3.6,4.33,15,0,2021,2,7,4,20,1,Draw,Draw,2020-2021,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,33.33333333333333,26.666666666666668,40.0
B1,2021-02-07,Genk,Anderlecht,1,2,A,5.0,11.0,1.0,3.0,16.0,11.0,5.0,2.0,3.0,2.0,0.0,0.0,2.3,3.4,3.0,17,2,2021,2,7,7,0,1,Away Win,Away Win,2020-2021,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,Anderlecht,73.0,73.0,73.0,71.0,29.0,Balanced,73.33333333333333,33.33333333333333,40.0
B1,2021-02-07,Gent,Eupen,2,2,D,9.0,7.0,3.0,4.0,10.0,16.0,3.0,1.0,4.0,2.0,0.0,0.0,1.65,3.75,5.0,19,0,2021,2,7,8,6,1,Draw,Draw,2020-2021,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,46.666666666666664,40.0,46.666666666666664
B1,2021-02-12,Oud-Heverlee Leuven,Kortrijk,3,1,H,8.0,28.0,4.0,10.0,7.0,17.0,3.0,5.0,2.0,4.0,1.0,0.0,2.9,3.4,2.37,19,1,2021,2,12,13,9,6,Home Win,Home Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,20.0,33.33333333333333,26.666666666666668
B1,2021-02-13,St Truiden,Waregem,1,2,A,9.0,15.0,5.0,9.0,12.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,3.5,3.6,17,2,2021,2,13,16,20,7,Away Win,Away Win,2020-2021,St Truiden,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,60.0,46.666666666666664,26.666666666666668
B1,2021-02-14,Standard,Antwerp,1,1,D,9.0,14.0,3.0,5.0,8.0,21.0,4.0,2.0,1.0,4.0,0.0,0.0,2.05,3.5,3.6,12,0,2021,2,14,18,1,1,Draw,Draw,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Antwerp,72.0,73.0,72.0,70.0,28.0,Long Ball,46.666666666666664,53.333333333333336,80.0
B1,2021-02-14,Beerschot VA,Mechelen,1,2,A,14.0,16.0,3.0,6.0,8.0,12.0,5.0,6.0,2.0,0.0,0.0,0.0,3.1,3.5,2.25,15,2,2021,2,14,2,10,1,Away Win,Away Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Mechelen,70.0,71.0,70.0,68.0,26.0,Balanced,20.0,46.666666666666664,66.66666666666666
B1,2021-02-14,Cercle Brugge,Anderlecht,0,0,D,10.0,4.0,4.0,0.0,10.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0,3.8,3.6,1.9,19,0,2021,2,14,3,0,1,Draw,Draw,2020-2021,Cercle Brugge,67.0,68.0,67.0,65.0,25.0,Balanced,Anderlecht,73.0,73.0,73.0,71.0,29.0,Balanced,0.0,20.0,60.0
B1,2021-02-15,Gent,Mouscron,4,0,H,20.0,10.0,9.0,2.0,9.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,1.5,4.2,6.5,19,1,2021,2,15,8,11,2,Home Win,Home Win,2020-2021,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,Mouscron,65.0,66.0,65.0,63.0,25.0,Long Ball,53.333333333333336,46.666666666666664,40.0
B1,2021-02-17,Waasland-Beveren,Eupen,1,0,H,11.0,9.0,5.0,4.0,18.0,18.0,4.0,5.0,3.0,2.0,0.0,0.0,4.0,3.8,1.83,16,1,2021,2,17,19,6,4,Home Win,Home Win,2020-2021,Waasland-Beveren,66.0,67.0,66.0,64.0,24.0,Long Ball,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,20.0,13.333333333333334,33.33333333333333
B1,2021-02-17,Oostende,Genk,3,1,H,7.0,10.0,4.0,1.0,13.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,2.25,3.6,2.8,18,1,2021,2,17,12,7,4,Home Win,Home Win,2020-2021,Oostende,68.0,69.0,68.0,66.0,27.0,Long Ball,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,73.33333333333333,46.666666666666664,33.33333333333333
B1,2021-02-19,Mechelen,Gent,1,1,D,14.0,12.0,3.0,6.0,11.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,3.4,3.6,2.05,19,0,2021,2,19,10,8,6,Draw,Draw,2020-2021,Mechelen,70.0,71.0,70.0,68.0,26.0,Balanced,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,66.66666666666666,86.66666666666667,60.0
B1,2021-02-20,Eupen,Oostende,1,1,D,9.0,10.0,2.0,1.0,11.0,10.0,3.0,2.0,3.0,2.0,0.0,0.0,2.7,3.5,2.45,15,0,2021,2,20,6,12,7,Draw,Draw,2020-2021,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,Oostende,68.0,69.0,68.0,66.0,27.0,Long Ball,46.666666666666664,13.333333333333334,66.66666666666666
B1,2021-02-20,Mouscron,Cercle Brugge,1,2,A,9.0,15.0,3.0,8.0,12.0,12.0,7.0,5.0,4.0,2.0,0.0,0.0,2.37,3.5,2.8,17,2,2021,2,20,11,3,7,Away Win,Away Win,2020-2021,Mouscron,65.0,66.0,65.0,63.0,25.0,Long Ball,Cercle Brugge,67.0,68.0,67.0,65.0,25.0,Balanced,40.0,33.33333333333333,26.666666666666668
B1,2021-02-20,Waasland-Beveren,Charleroi,1,1,D,12.0,8.0,3.0,2.0,12.0,10.0,7.0,3.0,2.0,0.0,0.0,0.0,3.6,3.5,1.9,19,0,2021,2,20,19,4,7,Draw,Draw,2020-2021,Waasland-Beveren,66.0,67.0,66.0,64.0,24.0,Long Ball,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,20.0,26.666666666666668,33.33333333333333
B1,2021-02-21,Anderlecht,Kortrijk,0,2,A,10.0,13.0,0.0,8.0,13.0,15.0,6.0,6.0,0.0,3.0,0.0,0.0,1.6,4.0,5.25,12,2,2021,2,21,0,9,1,Away Win,Away Win,2020-2021,Anderlecht,73.0,73.0,73.0,71.0,29.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,73.33333333333333,46.666666666666664,26.666666666666668
B1,2021-02-21,Waregem,Standard,3,2,H,13.0,11.0,4.0,6.0,15.0,16.0,6.0,3.0,0.0,1.0,0.0,0.0,3.5,3.4,1.95,15,1,2021,2,21,20,18,1,Home Win,Home Win,2020-2021,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,60.0,46.666666666666664,40.0
B1,2021-02-21,Genk,Beerschot VA,1,2,A,20.0,12.0,6.0,5.0,12.0,11.0,10.0,3.0,2.0,3.0,0.0,0.0,1.61,4.33,4.75,17,2,2021,2,21,7,2,1,Away Win,Away Win,2020-2021,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,53.333333333333336,26.666666666666668,46.666666666666664
B1,2021-02-21,Antwerp,St Truiden,0,0,D,9.0,9.0,3.0,0.0,10.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,1.7,4.0,4.33,19,0,2021,2,21,1,16,1,Draw,Draw,2020-2021,Antwerp,72.0,73.0,72.0,70.0,28.0,Long Ball,St Truiden,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,60.0,66.66666666666666,26.666666666666668
B1,2021-02-22,Club Brugge,Oud-Heverlee Leuven,3,0,H,21.0,4.0,10.0,0.0,16.0,13.0,8.0,5.0,1.0,3.0,0.0,0.0,1.2,7.0,11.0,19,1,2021,2,22,5,13,2,Home Win,Home Win,2020-2021,Club Brugge,76.0,75.0,77.0,73.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,80.0,100.0,33.33333333333333
B1,2021-02-26,Charleroi,Genk,1,2,A,13.0,13.0,4.0,4.0,7.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,3.1,3.5,2.2,19,2,2021,2,26,4,7,6,Away Win,Away Win,2020-2021,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,40.0,40.0,26.666666666666668
B1,2021-02-27,Cercle Brugge,Waasland-Beveren,2,0,H,13.0,9.0,4.0,2.0,15.0,14.0,1.0,1.0,2.0,5.0,0.0,0.0,1.75,4.0,4.2,15,1,2021,2,27,3,19,7,Home Win,Home Win,2020-2021,Cercle Brugge,67.0,68.0,67.0,65.0,25.0,Balanced,Waasland-Beveren,66.0,67.0,66.0,64.0,24.0,Long Ball,6.666666666666667,26.666666666666668,26.666666666666668
B1,2021-02-27,Oostende,Mechelen,2,0,H,15.0,15.0,6.0,1.0,12.0,4.0,5.0,11.0,2.0,3.0,0.0,0.0,2.37,3.6,2.7,17,1,2021,2,27,12,10,7,Home Win,Home Win,2020-2021,Oostende,68.0,69.0,68.0,66.0,27.0,Long Ball,Mechelen,70.0,71.0,70.0,68.0,26.0,Balanced,73.33333333333333,53.333333333333336,73.33333333333333
B1,2021-02-27,Kortrijk,Waregem,1,2,A,8.0,9.0,6.0,3.0,16.0,15.0,1.0,6.0,1.0,4.0,0.0,0.0,1.95,3.6,3.5,19,2,2021,2,27,9,20,7,Away Win,Away Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,40.0,46.666666666666664,66.66666666666666
B1,2021-02-28,Standard,Anderlecht,1,3,A,13.0,11.0,4.0,4.0,22.0,19.0,2.0,3.0,3.0,2.0,0.0,0.0,2.5,3.5,2.62,12,2,2021,2,28,18,0,1,Away Win,Away Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Anderlecht,73.0,73.0,73.0,71.0,29.0,Balanced,53.333333333333336,20.0,40.0
B1,2021-02-28,Beerschot VA,Mouscron,2,2,D,9.0,10.0,3.0,3.0,9.0,14.0,3.0,4.0,2.0,5.0,0.0,0.0,2.05,3.6,3.3,15,0,2021,2,28,2,11,1,Draw,Draw,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Mouscron,65.0,66.0,65.0,63.0,25.0,Long Ball,13.333333333333334,46.666666666666664,13.333333333333334
B1,2021-02-28,St Truiden,Eupen,0,2,A,11.0,10.0,3.0,4.0,4.0,8.0,6.0,9.0,2.0,1.0,1.0,0.0,2.15,3.6,3.0,19,2,2021,2,28,16,6,1,Away Win,Away Win,2020-2021,St Truiden,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,40.0,33.33333333333333,20.0
B1,2021-03-01,Oud-Heverlee Leuven,Antwerp,2,0,H,10.0,13.0,6.0,6.0,10.0,15.0,2.0,5.0,1.0,2.0,0.0,0.0,3.4,3.6,2.0,19,1,2021,3,1,13,1,2,Home Win,Home Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Antwerp,72.0,73.0,72.0,70.0,28.0,Long Ball,40.0,33.33333333333333,73.33333333333333
B1,2021-03-05,Charleroi,St Truiden,0,0,D,18.0,5.0,4.0,4.0,9.0,11.0,4.0,1.0,1.0,2.0,0.0,0.0,2.2,3.6,3.0,19,0,2021,3,5,4,16,6,Draw,Draw,2020-2021,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,St Truiden,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,33.33333333333333,40.0,26.666666666666668
B1,2021-03-06,Eupen,Oud-Heverlee Leuven,3,3,D,10.0,13.0,7.0,8.0,21.0,9.0,2.0,6.0,4.0,2.0,0.0,0.0,1.75,3.8,4.2,15,0,2021,3,6,6,13,7,Draw,Draw,2020-2021,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,53.333333333333336,40.0,46.666666666666664
B1,2021-03-06,Waasland-Beveren,Beerschot VA,1,2,A,18.0,7.0,6.0,2.0,13.0,17.0,9.0,1.0,2.0,2.0,0.0,0.0,3.0,3.6,2.15,17,2,2021,3,6,19,2,7,Away Win,Away Win,2020-2021,Waasland-Beveren,66.0,67.0,66.0,64.0,24.0,Long Ball,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,26.666666666666668,26.666666666666668,46.666666666666664
B1,2021-03-06,Antwerp,Kortrijk,4,2,H,9.0,18.0,7.0,8.0,11.0,15.0,5.0,9.0,1.0,1.0,1.0,0.0,1.9,3.6,3.6,19,1,2021,3,6,1,9,7,Home Win,Home Win,2020-2021,Antwerp,72.0,73.0,72.0,70.0,28.0,Long Ball,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,66.66666666666666,53.333333333333336,40.0
B1,2021-03-07,Mouscron,Standard,1,0,H,8.0,21.0,0.0,4.0,11.0,16.0,3.0,14.0,2.0,1.0,0.0,0.0,3.5,3.6,2.0,12,1,2021,3,7,11,18,1,Home Win,Home Win,2020-2021,Mouscron,65.0,66.0,65.0,63.0,25.0,Long Ball,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,33.33333333333333,13.333333333333334,13.333333333333334
B1,2021-03-07,Club Brugge,Waregem,3,0,H,18.0,7.0,8.0,1.0,6.0,6.0,6.0,2.0,0.0,1.0,0.0,0.0,1.22,7.0,10.0,15,1,2021,3,7,5,20,1,Home Win,Home Win,2020-2021,Club Brugge,76.0,75.0,77.0,73.0,28.0,Balanced,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,100.0,100.0,86.66666666666667
B1,2021-03-07,Anderlecht,Mechelen,1,1,D,14.0,7.0,3.0,2.0,16.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,1.9,3.75,3.6,17,0,2021,3,7,0,10,1,Draw,Draw,2020-2021,Anderlecht,73.0,73.0,73.0,71.0,29.0,Balanced,Mechelen,70.0,71.0,70.0,68.0,26.0,Balanced,53.333333333333336,53.333333333333336,53.333333333333336
B1,2021-03-07,Genk,Cercle Brugge,2,0,H,15.0,7.0,8.0,1.0,9.0,17.0,8.0,2.0,1.0,4.0,0.0,1.0,1.7,3.8,4.33,19,1,2021,3,7,7,3,1,Home Win,Home Win,2020-2021,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,Cercle Brugge,67.0,68.0,67.0,65.0,25.0,Balanced,33.33333333333333,26.666666666666668,46.666666666666664
B1,2021-03-08,Gent,Oostende,1,0,H,7.0,15.0,2.0,3.0,16.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,1.72,3.8,4.5,19,1,2021,3,8,8,12,2,Home Win,Home Win,2020-2021,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,Oostende,68.0,69.0,68.0,66.0,27.0,Long Ball,53.333333333333336,46.666666666666664,66.66666666666666
B1,2021-03-12,Charleroi,Club Brugge,1,1,D,5.0,8.0,3.0,2.0,10.0,7.0,7.0,7.0,3.0,0.0,0.0,0.0,6.5,4.0,1.5,19,0,2021,3,12,4,5,6,Draw,Draw,2020-2021,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,Club Brugge,76.0,75.0,77.0,73.0,28.0,Balanced,20.0,40.0,100.0
B1,2021-03-15,Gent,Club Brugge,0,4,A,11.0,8.0,2.0,5.0,14.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0,3.3,3.6,2.1,19,2,2021,3,15,8,5,2,Away Win,Away Win,2020-2021,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,Club Brugge,76.0,75.0,77.0,73.0,28.0,Balanced,53.333333333333336,60.0,86.66666666666667
B1,2021-03-19,Genk,Standard,2,2,D,14.0,20.0,5.0,5.0,9.0,15.0,3.0,6.0,2.0,4.0,0.0,0.0,2.05,3.4,3.5,19,0,2021,3,19,7,18,6,Draw,Draw,2020-2021,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,46.666666666666664,40.0,13.333333333333334
B1,2021-03-20,Mouscron,Oostende,0,1,A,10.0,15.0,2.0,5.0,10.0,11.0,2.0,9.0,1.0,1.0,0.0,0.0,3.6,3.3,2.05,17,2,2021,3,20,11,12,7,Away Win,Away Win,2020-2021,Mouscron,65.0,66.0,65.0,63.0,25.0,Long Ball,Oostende,68.0,69.0,68.0,66.0,27.0,Long Ball,33.33333333333333,26.666666666666668,66.66666666666666
B1,2021-03-20,Eupen,Kortrijk,2,0,H,23.0,8.0,8.0,0.0,8.0,10.0,6.0,4.0,2.0,2.0,0.0,0.0,2.45,3.3,2.75,19,1,2021,3,20,6,9,7,Home Win,Home Win,2020-2021,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,40.0,40.0,40.0
B1,2021-03-21,Club Brugge,Antwerp,0,2,A,14.0,5.0,4.0,2.0,8.0,14.0,5.0,2.0,4.0,2.0,1.0,0.0,1.5,4.2,6.5,12,2,2021,3,21,5,1,1,Away Win,Away Win,2020-2021,Club Brugge,76.0,75.0,77.0,73.0,28.0,Balanced,Antwerp,72.0,73.0,72.0,70.0,28.0,Long Ball,100.0,86.66666666666667,53.333333333333336
B1,2021-03-21,Mechelen,Oud-Heverlee Leuven,2,2,D,20.0,12.0,8.0,4.0,17.0,11.0,6.0,4.0,3.0,1.0,0.0,0.0,1.8,3.75,4.33,15,0,2021,3,21,10,13,1,Draw,Draw,2020-2021,Mechelen,70.0,71.0,70.0,68.0,26.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,53.333333333333336,53.333333333333336,53.333333333333336
B1,2021-03-21,Anderlecht,Waregem,4,1,H,26.0,4.0,11.0,1.0,10.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.57,4.0,5.75,17,1,2021,3,21,0,20,1,Home Win,Home Win,2020-2021,Anderlecht,73.0,73.0,73.0,71.0,29.0,Balanced,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,40.0,53.333333333333336,66.66666666666666
B1,2021-03-21,Gent,Cercle Brugge,1,0,H,9.0,7.0,5.0,3.0,18.0,19.0,3.0,2.0,2.0,2.0,0.0,0.0,2.05,3.75,3.2,19,1,2021,3,21,8,3,1,Home Win,Home Win,2020-2021,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,Cercle Brugge,67.0,68.0,67.0,65.0,25.0,Balanced,53.333333333333336,53.333333333333336,46.666666666666664
B1,2021-04-03,Oostende,Waasland-Beveren,0,2,A,18.0,15.0,6.0,7.0,9.0,19.0,4.0,3.0,2.0,2.0,2.0,0.0,1.44,4.5,7.0,15,2,2021,4,3,12,19,7,Away Win,Away Win,2020-2021,Oostende,68.0,69.0,68.0,66.0,27.0,Long Ball,Waasland-Beveren,66.0,67.0,66.0,64.0,24.0,Long Ball,86.66666666666667,66.66666666666666,26.666666666666668
B1,2021-04-03,St Truiden,Mechelen,2,1,H,12.0,15.0,3.0,6.0,13.0,9.0,5.0,8.0,0.0,2.0,0.0,0.0,2.9,3.4,2.4,17,1,2021,4,3,16,10,7,Home Win,Home Win,2020-2021,St Truiden,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,Mechelen,70.0,71.0,70.0,68.0,26.0,Balanced,40.0,13.333333333333334,40.0
B1,2021-04-03,Kortrijk,Club Brugge,1,2,A,11.0,13.0,5.0,3.0,14.0,15.0,3.0,9.0,4.0,2.0,0.0,0.0,6.5,4.2,1.5,19,2,2021,4,3,9,5,7,Away Win,Away Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Club Brugge,76.0,75.0,77.0,73.0,28.0,Balanced,20.0,20.0,66.66666666666666
B1,2021-04-04,Cercle Brugge,Beerschot VA,2,1,H,7.0,8.0,3.0,1.0,10.0,15.0,2.0,4.0,3.0,1.0,1.0,0.0,1.95,3.6,3.6,12,1,2021,4,4,3,2,1,Home Win,Home Win,2020-2021,Cercle Brugge,67.0,68.0,67.0,65.0,25.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,26.666666666666668,46.666666666666664,46.666666666666664
B1,2021-04-04,Standard,Gent,2,1,H,16.0,13.0,4.0,4.0,9.0,14.0,6.0,7.0,2.0,4.0,0.0,0.0,2.55,3.4,2.62,17,1,2021,4,4,18,8,1,Home Win,Home Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,53.333333333333336,13.333333333333334,66.66666666666666
B1,2021-04-04,Charleroi,Mouscron,1,1,D,15.0,18.0,6.0,4.0,17.0,17.0,6.0,5.0,1.0,3.0,0.0,0.0,1.8,3.6,4.5,19,0,2021,4,4,4,11,1,Draw,Draw,2020-2021,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,Mouscron,65.0,66.0,65.0,63.0,25.0,Long Ball,26.666666666666668,26.666666666666668,26.666666666666668
B1,2021-04-05,Oud-Heverlee Leuven,Genk,2,3,A,10.0,21.0,7.0,8.0,8.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,3.75,3.5,1.95,12,2,2021,4,5,13,7,2,Away Win,Away Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,60.0,53.333333333333336,46.666666666666664
B1,2021-04-05,Waregem,Eupen,2,1,H,24.0,21.0,10.0,8.0,9.0,15.0,7.0,8.0,1.0,3.0,0.0,1.0,2.3,3.4,2.9,15,1,2021,4,5,20,6,2,Home Win,Home Win,2020-2021,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,60.0,60.0,53.333333333333336
B1,2021-04-05,Antwerp,Anderlecht,1,4,A,9.0,14.0,4.0,8.0,11.0,11.0,1.0,7.0,0.0,1.0,0.0,0.0,3.0,3.2,2.45,17,2,2021,4,5,1,0,2,Away Win,Away Win,2020-2021,Antwerp,72.0,73.0,72.0,70.0,28.0,Long Ball,Anderlecht,73.0,73.0,73.0,71.0,29.0,Balanced,66.66666666666666,53.333333333333336,53.333333333333336
B1,2021-04-06,Waasland-Beveren,St Truiden,2,4,A,13.0,19.0,6.0,8.0,11.0,7.0,4.0,6.0,5.0,1.0,2.0,0.0,3.1,3.5,2.2,18,2,2021,4,6,19,16,3,Away Win,Away Win,2020-2021,Waasland-Beveren,66.0,67.0,66.0,64.0,24.0,Long Ball,St Truiden,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,26.666666666666668,46.666666666666664,33.33333333333333
B1,2021-04-07,Beerschot VA,Charleroi,2,1,H,12.0,16.0,4.0,3.0,13.0,14.0,3.0,9.0,2.0,2.0,0.0,0.0,2.8,3.5,2.37,18,1,2021,4,7,2,4,4,Home Win,Home Win,2020-2021,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,13.333333333333334,46.666666666666664,26.666666666666668
B1,2021-04-09,Eupen,Standard,0,4,A,11.0,19.0,3.0,6.0,10.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,3.5,3.4,2.05,19,2,2021,4,9,6,18,6,Away Win,Away Win,2020-2021,Eupen,66.0,66.0,66.0,64.0,26.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,40.0,53.333333333333336,26.666666666666668
B1,2021-04-10,Cercle Brugge,Oud-Heverlee Leuven,3,0,H,12.0,13.0,6.0,2.0,13.0,13.0,4.0,11.0,4.0,1.0,1.0,0.0,2.0,3.75,3.4,15,1,2021,4,10,3,13,7,Home Win,Home Win,2020-2021,Cercle Brugge,67.0,68.0,67.0,65.0,25.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,46.666666666666664,60.0,33.33333333333333
B1,2021-04-10,Mechelen,Waregem,4,2,H,20.0,18.0,12.0,5.0,14.0,9.0,3.0,7.0,3.0,0.0,0.0,0.0,1.75,4.2,4.0,17,1,2021,4,10,10,20,7,Home Win,Home Win,2020-2021,Mechelen,70.0,71.0,70.0,68.0,26.0,Balanced,Waregem,69.0,70.0,69.0,67.0,28.0,Balanced,40.0,20.0,60.0
B1,2021-04-10,Gent,Charleroi,4,0,H,17.0,9.0,8.0,2.0,12.0,14.0,9.0,3.0,3.0,2.0,0.0,0.0,1.66,4.0,4.75,19,1,2021,4,10,8,4,7,Home Win,Home Win,2020-2021,Gent,75.0,76.0,75.0,72.0,27.0,Balanced,Charleroi,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,66.66666666666666,46.666666666666664,20.0
B1,2021-04-11,Genk,St Truiden,4,0,H,19.0,6.0,8.0,2.0,13.0,13.0,5.0,2.0,0.0,1.0,0.0,0.0,1.55,4.2,5.5,12,1,2021,4,11,7,16,1,Home Win,Home Win,2020-2021,Genk,73.0,73.0,73.0,71.0,25.0,Balanced,St Truiden,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,46.666666666666664,66.66666666666666,53.333333333333336
B1,2021-04-11,Waasland-Beveren,Kortrijk,3,4,A,10.0,12.0,5.0,9.0,10.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,3.4,3.8,2.0,15,2,2021,4,11,19,9,1,Away Win,Away Win,2020-2021,Waasland-Beveren,66.0,67.0,66.0,64.0,24.0,Long Ball,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,26.666666666666668,26.666666666666668,20.0
